date,city,weekdays,high_temp,low_temp,weather,w_direct,w_force
2016/5/24,重庆,星期二,29,19,多云~阴,微风,小于3级
2016/5/25,重庆,星期三,26,18,阴~中雨,微风,小于3级
2016/5/26,重庆,星期四,21,17,小雨,微风,小于3级
2016/5/27,重庆,星期五,20,17,阴~小雨,微风,小于3级
2016/5/28,重庆,星期六,22,17,阴,微风,小于3级
2016/5/29,重庆,星期日,27,20,多云,微风,小于3级
2016/5/30,重庆,星期一,29,22,阴,微风,小于3级
2016/5/31,重庆,星期二,30,23,阴~中雨,微风,小于3级
2016/6/1,重庆,星期三,30,24,多云~雷阵雨,微风,小于3级
2016/6/2,重庆,星期四,29,22,多云~中雨,微风,小于3级
2016/6/3,重庆,星期五,25,19,小雨~阴,微风,小于3级
2016/6/4,重庆,星期六,30,20,多云,微风,小于3级
2016/6/5,重庆,星期日,34,24,多云,无持续风向,微风
2016/6/6,重庆,星期一,34,24,多云,微风,小于3级
2016/6/7,重庆,星期二,32,22,阴~多云,微风,小于3级
2016/6/8,重庆,星期三,33,23,多云~阵雨,微风,小于3级
2016/6/9,重庆,星期四,30,21,阴~中雨,微风,小于3级
2016/6/10,重庆,星期五,26,21,阵雨,微风,小于3级
2016/6/11,重庆,星期六,25,21,阵雨~阴,微风,小于3级
2016/6/12,重庆,星期日,30,22,多云,微风,小于3级
2016/6/13,重庆,星期一,33,23,晴~阴,微风,小于3级
2016/6/14,重庆,星期二,32,24,阵雨~中雨,微风,小于3级
2016/6/15,重庆,星期三,24,20,阵雨~多云,微风,小于3级
2016/6/16,重庆,星期四,32,22,晴,微风,小于3级
2016/6/17,重庆,星期五,35,24,晴~阴,微风,小于3级
2016/6/18,重庆,星期六,35,24,阴~暴风雨,微风,小于3级
2016/6/19,重庆,星期日,32,23,大雨~中雨,微风,小于3级
2016/6/20,重庆,星期一,30,24,阵雨~阴,微风,小于3级
2016/6/21,重庆,星期二,34,25,多云,微风,小于3级
2023/7/29,广州,星期六,33,26,阴~雷阵雨,南风,小于3级
2016/6/24,重庆,星期五,27,23,中雨,微风,小于3级
2016/6/25,重庆,星期六,27,21,阴~阵雨,微风,小于3级
2016/6/26,重庆,星期日,22,20,阵雨~大雨,微风,小于3级
2016/6/27,重庆,星期一,25,20,阴~中雨,微风,小于3级
2016/6/28,重庆,星期二,26,22,阵雨~多云,微风,小于3级
2016/6/29,重庆,星期三,33,23,多云~雷阵雨,微风,小于3级
2016/6/30,重庆,星期四,26,22,暴风雨~中雨,微风,小于3级
2016/8/1,重庆,星期一,33,26,多云,微风,小于3级
2016/8/2,重庆,星期二,35,26,多云,微风,小于3级
2016/8/3,重庆,星期三,34,25,多云,南风,小于3级
2016/8/4,重庆,星期四,32,25,多云,东风,小于3级
2016/8/5,重庆,星期五,31,26,阴,南风,小于3级
2016/8/6,重庆,星期六,32,24,多云,西北风,小于3级
2016/8/7,重庆,星期日,32,23,多云,北风,小于3级
2016/8/8,重庆,星期一,34,25,阵雨,西北风,小于3级
2016/8/9,重庆,星期二,33,25,阵雨,北风,小于3级
2016/8/10,重庆,星期三,34,26,阴,西风,小于3级
2016/8/11,重庆,星期四,36,27,多云,西北风,小于3级
2016/8/12,重庆,星期五,37,27,多云,北风,小于3级
2016/8/13,重庆,星期六,36,27,多云,西北风,小于3级
2016/8/14,重庆,星期日,38,27,多云,西风,小于3级
2016/8/15,重庆,星期一,38,27,阴,西北风,小于3级
2016/8/16,重庆,星期二,37,29,晴,南风,小于3级
2016/8/17,重庆,星期三,40,28,晴,东南风,小于3级
2016/8/18,重庆,星期四,39,29,晴,西北风,小于3级
2016/8/19,重庆,星期五,39,30,晴,北风,小于3级
2016/8/20,重庆,星期六,39,29,晴,西南风,小于3级
2016/8/21,重庆,星期日,39,30,多云,西北风,小于3级
2016/8/22,重庆,星期一,38,28,晴,西北风,小于3级
2016/8/23,重庆,星期二,39,30,晴,东南风,小于3级
2016/8/24,重庆,星期三,40,30,晴,西北风,小于3级
2016/8/25,重庆,星期四,40,27,晴,西北风,小于3级
2016/8/26,重庆,星期五,32,25,雷阵雨,西风,小于3级
2016/8/27,重庆,星期六,29,24,阵雨,北风,小于3级
2016/8/28,重庆,星期日,29,23,阴,东北风,小于3级
2016/8/29,重庆,星期一,28,21,阴,北风,小于3级
2016/8/30,重庆,星期二,22,19,小雨,北风,小于3级
2016/8/31,重庆,星期三,23,20,小雨,南风,小于3级
2017/6/1,重庆,星期四,28,22,阴,东南风,小于3级
2017/6/2,重庆,星期五,32,21,多云,东南风,小于3级
2017/6/3,重庆,星期六,28,24,阵雨,北风,3级
2017/6/4,重庆,星期日,23,20,中雨,东风,小于3级
2017/6/5,重庆,星期一,28,21,阴,西北风,3级
2017/6/6,重庆,星期二,32,21,多云,东南风,小于3级
2017/6/7,重庆,星期三,34,22,晴,东风,4级
2017/6/8,重庆,星期四,31,24,阴,西北风,4级
2017/6/9,重庆,星期五,30,22,雷阵雨,西北风,5级
2017/6/10,重庆,星期六,27,22,阵雨,西北风,4级
2017/6/11,重庆,星期日,28,23,阵雨,东风,3级
2017/6/12,重庆,星期一,28,22,阵雨,西南风,小于3级
2017/6/13,重庆,星期二,24,22,阵雨,南风,小于3级
2017/6/14,重庆,星期三,24,20,中雨,西北风,3级
2017/6/15,重庆,星期四,21,19,小雨,西风,小于3级
2017/6/16,重庆,星期五,25,19,阵雨,东风,小于3级
2017/6/17,重庆,星期六,29,20,多云,西北风,小于3级
2017/6/18,重庆,星期日,26,21,阵雨,西南风,小于3级
2017/6/19,重庆,星期一,26,22,阵雨,北风,小于3级
2017/6/20,重庆,星期二,31,22,多云,西北风,小于3级
2017/6/21,重庆,星期三,34,23,多云,北风,3级
2017/6/22,重庆,星期四,30,23,雷阵雨,西北风,小于3级
2017/6/23,重庆,星期五,29,24,阴,西北风,小于3级
2017/6/24,重庆,星期六,28,24,阵雨,西风,小于3级
2017/6/25,重庆,星期日,28,23,阵雨,南风,3级
2017/6/26,重庆,星期一,26,20,阵雨,南风,3级
2017/6/27,重庆,星期二,31,20,阴,西北风,小于3级
2017/6/28,重庆,星期三,33,23,多云,西北风,小于3级
2017/6/29,重庆,星期四,31,23,阴,西南风,小于3级
2017/6/30,重庆,星期五,32,23,多云,西风,小于3级
2017/9/1,重庆,星期五,24,20,阵雨,西北风,小于3级
2017/9/2,重庆,星期六,25,21,大雨,北风,微风
2017/9/3,重庆,星期日,27,22,阴,东北风,小于3级
2017/9/4,重庆,星期一,26,21,阵雨,西北风,小于3级
2017/9/5,重庆,星期二,23,20,中雨,西北风,小于3级
2017/9/6,重庆,星期三,26,21,阴,西南风,小于3级
2017/9/7,重庆,星期四,30,21,多云,西风,小于3级
2017/9/8,重庆,星期五,30,23,多云,北风,小于3级
2017/9/9,重庆,星期六,26,22,中雨,西风,小于3级
2017/9/10,重庆,星期日,26,21,阵雨,北风,小于3级
2017/9/11,重庆,星期一,31,20,多云,西北风,小于3级
2017/9/12,重庆,星期二,31,21,晴,东南风,小于3级
2017/9/13,重庆,星期三,32,21,多云,东北风,小于3级
2017/9/14,重庆,星期四,32,24,多云,东风,小于3级
2017/9/15,重庆,星期五,30,23,多云,东南风,小于3级
2017/9/16,重庆,星期六,33,24,多云,西北风,小于3级
2017/9/17,重庆,星期日,32,25,多云,西北风,小于3级
2017/9/18,重庆,星期一,26,21,阵雨,西北风,小于3级
2017/9/19,重庆,星期二,26,21,小雨,北风,小于3级
2017/9/20,重庆,星期三,24,20,阵雨,西北风,小于3级
2017/9/21,重庆,星期四,26,21,阴,东风,小于3级
2017/9/22,重庆,星期五,27,22,阴,北风,小于3级
2017/9/23,重庆,星期六,27,22,阵雨,西北风,小于3级
2017/9/24,重庆,星期日,28,21,阵雨,西北风,小于3级
2017/9/25,重庆,星期一,28,22,阴,西北风,小于3级
2017/9/26,重庆,星期二,30,22,多云,北风,小于3级
2017/9/27,重庆,星期三,24,19,小雨,西风,小于3级
2017/9/28,重庆,星期四,22,19,阵雨,北风,微风
2017/9/29,重庆,星期五,23,20,阵雨,北风,小于3级
2017/9/30,重庆,星期六,24,19,阴,西北风,小于3级
2019/5/1,重庆,星期三,29,18,小雨~雨,东南风,小于3级
2019/5/2,重庆,星期四,21,17,多云~晴,东风,小于3级
2019/5/3,重庆,星期五,24,18,阴~多云,东风,小于3级
2019/5/4,重庆,星期六,24,19,阴~多云,东风,小于3级
2019/5/5,重庆,星期日,22,20,多云~雨,东风,小于3级
2019/5/6,重庆,星期一,19,17,多云~雨,东风,小于3级
2019/5/7,重庆,星期二,19,16,阴~雨,东北风,3级
2019/5/8,重庆,星期三,20,16,阴~雨,北风,小于3级
2019/5/9,重庆,星期四,23,15,阴,东北风,小于3级
2019/5/10,重庆,星期五,25,17,多云,东风,小于3级
2019/5/11,重庆,星期六,28,19,阴~雨,东北风,小于3级
2019/5/12,重庆,星期日,24,21,多云~雨,东北风,小于3级
2019/5/13,重庆,星期一,25,20,多云~雨,西北风,小于3级
2019/5/14,重庆,星期二,24,19,多云,东北风,小于3级
2019/5/15,重庆,星期三,26,20,阴~多云,东北风,小于3级
2019/5/16,重庆,星期四,27,22,多云~晴,东北风,小于3级
2019/5/17,重庆,星期五,31,22,多云~雨,东北风,小于3级
2019/5/18,重庆,星期六,27,23,多云,东北风,小于3级
2019/5/19,重庆,星期日,24,17,多云~雨,北风,小于3级
2019/5/20,重庆,星期一,20,17,多云,西南风,小于3级
2019/5/21,重庆,星期二,23,18,阴~多云,西风,小于3级
2019/5/22,重庆,星期三,25,16,多云~晴,东风,小于3级
2019/5/23,重庆,星期四,30,19,阴~多云,东风,小于3级
2019/5/24,重庆,星期五,25,21,小雨~雨,东北风,小于3级
2019/5/25,重庆,星期六,26,20,多云~晴,东北风,小于3级
2019/5/26,重庆,星期日,28,21,晴,北风,小于3级
2019/5/27,重庆,星期一,26,18,中雨~雨,西风,小于3级
2019/5/28,重庆,星期二,22,18,阴,西风,小于3级
2019/5/29,重庆,星期三,22,16,多云~雨,北风,小于3级
2019/5/30,重庆,星期四,22,18,晴,西风,小于3级
2019/5/31,重庆,星期五,28,18,多云,东北风,小于3级
2019/8/1,重庆,星期四,30,23,晴,东风,小于3级
2019/8/2,重庆,星期五,35,25,阴,东风,小于3级
2019/8/3,重庆,星期六,34,23,多云,东北风,小于3级
2019/8/4,重庆,星期日,32,26,多云,东北风,小于3级
2019/8/5,重庆,星期一,33,25,多云~雨,东风,小于3级
2019/8/6,重庆,星期二,32,24,阴~雨,西北风,小于3级
2019/8/7,重庆,星期三,30,24,多云,西南风,小于3级
2019/8/8,重庆,星期四,32,25,多云~雨,东北风,小于3级
2019/8/9,重庆,星期五,30,25,多云~雨,西南风,小于3级
2019/8/10,重庆,星期六,33,25,晴,西风,小于3级
2019/8/11,重庆,星期日,37,27,晴,南风,小于3级
2019/8/12,重庆,星期一,37,26,晴,西北风,小于3级
2019/8/13,重庆,星期二,38,26,晴,东北风,小于3级
2019/8/14,重庆,星期三,35,26,多云,西风,小于3级
2019/8/15,重庆,星期四,35,26,晴,东南风,小于3级
2019/8/16,重庆,星期五,36,25,晴,东风,小于3级
2019/8/17,重庆,星期六,37,26,晴~多云,东南风,小于3级
2019/8/18,重庆,星期日,39,28,晴~多云,东南风,小于3级
2019/8/19,重庆,星期一,39,30,晴~多云,东南风,小于3级
2019/8/20,重庆,星期二,39,30,多云~阴,东南风,小于3级
2019/8/21,重庆,星期三,37,28,多云,东南风,小于3级
2019/8/22,重庆,星期四,37,27,晴,东南风,小于3级
2019/8/23,重庆,星期五,36,28,晴~多云,东南风,小于3级
2019/8/24,重庆,星期六,37,27,晴~多云,东南风,小于3级
2019/8/25,重庆,星期日,38,29,晴,东风,小于3级
2019/8/26,重庆,星期一,38,29,晴~多云,东风,小于3级
2019/8/27,重庆,星期二,34,28,多云~雨,西风,小于3级
2019/8/28,重庆,星期三,29,25,多云~雨,西北风,小于3级
2019/8/29,重庆,星期四,29,24,阴,东北风,小于3级
2019/8/30,重庆,星期五,28,22,阴,东南风,小于3级
2019/8/31,重庆,星期六,26,21,阴,东风,小于3级
2015/6/1,深圳,星期一,32,28,阵雨,微风,小于3级
2015/6/2,深圳,星期二,32,28,阵雨~多云,微风,小于3级
2015/6/3,深圳,星期三,32,27,多云,微风,小于3级
2015/6/4,深圳,星期四,32,28,多云~雷雨,微风,小于3级
2015/6/5,深圳,星期五,32,27,阵雨~雷雨,微风,小于3级
2015/6/6,深圳,星期六,31,28,阵雨~多云,微风,小于3级
2015/6/7,深圳,星期日,31,28,多云~雷雨,微风,小于3级
2015/6/8,深圳,星期一,32,27,阵雨~雷雨,微风,小于3级
2015/6/9,深圳,星期二,31,27,阵雨~雷雨,微风,小于3级
2015/6/10,深圳,星期三,32,26,阵雨~雷雨,微风,小于3级
2015/6/11,深圳,星期四,32,27,雷雨,微风,小于3级
2015/6/12,深圳,星期五,32,27,多云,微风,小于3级
2015/6/13,深圳,星期六,32,28,阵雨~雷雨,微风,小于3级
2015/6/14,深圳,星期日,32,28,多云,微风,小于3级
2015/6/15,深圳,星期一,32,28,多云,微风,小于3级
2015/6/16,深圳,星期二,33,28,多云,微风,小于3级
2015/6/17,深圳,星期三,33,28,多云~阵雨,微风,小于3级
2015/6/18,深圳,星期四,33,28,多云~阵雨,微风,小于3级
2015/6/19,深圳,星期五,33,28,多云~阵雨,微风,小于3级
2015/6/20,深圳,星期六,34,27,多云~雷雨,微风,小于3级
2015/6/21,深圳,星期日,33,27,阵雨~雷雨,微风,小于3级
2015/6/22,深圳,星期一,30,26,阵雨~大雨,微风,小于3级
2021/8/13,武汉,星期五,24,21,小到中雨,东北风,3级
2015/6/24,深圳,星期三,31,27,中雨~雷雨,微风,小于3级
2015/6/25,深圳,星期四,32,27,阵雨,微风,小于3级
2015/6/26,深圳,星期五,32,28,多云~阵雨,微风,小于3级
2015/6/27,深圳,星期六,33,28,多云,微风,小于3级
2015/6/28,深圳,星期日,33,28,多云,微风,小于3级
2015/6/29,深圳,星期一,34,28,晴~多云,微风,小于3级
2015/6/30,深圳,星期二,33,28,多云~阵雨,微风,小于3级
2015/7/1,深圳,星期三,33,28,多云~阵雨,微风,小于3级
2015/7/2,深圳,星期四,33,28,多云~晴,微风,小于3级
2015/7/3,深圳,星期五,33,28,多云,微风,小于3级
2015/7/4,深圳,星期六,33,28,多云~阵雨,微风,小于3级
2015/7/5,深圳,星期日,32,27,阵雨,微风,小于3级
2015/7/6,深圳,星期一,33,26,阵雨,微风,小于3级
2015/7/7,深圳,星期二,32,26,阵雨~多云,微风,小于3级
2015/7/8,深圳,星期三,31,26,阵雨,微风,小于3级
2015/7/9,深圳,星期四,29,27,中雨~阵雨,微风,小于3级
2015/7/10,深圳,星期五,31,26,阵雨,微风,小于3级
2015/7/11,深圳,星期六,33,27,多云~阵雨,微风,小于3级
2015/7/12,深圳,星期日,34,28,多云,微风,小于3级
2015/7/13,深圳,星期一,34,28,多云,微风,小于3级
2015/7/14,深圳,星期二,33,28,多云~阵雨,微风,小于3级
2015/7/15,深圳,星期三,34,28,多云~雷雨,微风,小于3级
2015/7/16,深圳,星期四,34,27,阵雨~雷雨,微风,小于3级
2015/7/17,深圳,星期五,32,26,雷阵雨,微风,小于3级
2015/7/18,深圳,星期六,31,25,阵雨~大雨,微风,小于3级
2015/7/19,深圳,星期日,32,25,阵雨~大雨,微风,小于3级
2021/9/19,武汉,星期日,34,19,小到中雨,北风,小于3级
2015/7/21,深圳,星期二,31,27,中雨~雷阵雨,微风,小于3级
2015/7/22,深圳,星期三,29,26,阵雨,微风,小于3级
2015/7/23,深圳,星期四,30,25,阵雨~雷阵雨,微风,小于3级
2015/7/24,深圳,星期五,29,26,大雨~雷阵雨,微风,小于3级
2015/7/25,深圳,星期六,30,25,大雨~中雨,微风,小于3级
2015/7/26,深圳,星期日,30,26,阵雨,微风,小于3级
2015/7/27,深圳,星期一,31,27,阵雨,微风,小于3级
2015/7/28,深圳,星期二,32,27,阵雨~多云,微风,小于3级
2015/7/29,深圳,星期三,31,26,阵雨~雷阵雨,微风,小于3级
2015/7/30,深圳,星期四,32,26,阵雨,微风,小于3级
2015/7/31,深圳,星期五,32,27,阵雨~晴,微风,小于3级
2015/8/1,深圳,星期六,33,27,多云~晴,微风,小于3级
2015/8/2,深圳,星期日,33,27,多云~晴,微风,小于3级
2015/8/3,深圳,星期一,33,26,多云~阵雨,微风,小于3级
2015/8/4,深圳,星期二,33,26,多云,微风,小于3级
2015/8/5,深圳,星期三,33,27,多云~晴,微风,小于3级
2015/8/6,深圳,星期四,34,28,多云~晴,微风,小于3级
2015/8/7,深圳,星期五,34,29,多云~雷阵雨,微风,小于3级
2015/8/8,深圳,星期六,35,28,多云~雷阵雨,微风,小于3级
2015/8/9,深圳,星期日,33,27,多云~雷阵雨,微风,小于3级
2015/8/10,深圳,星期一,32,25,小雨~阵雨,微风,小于3级
2015/8/11,深圳,星期二,32,26,阵雨,微风,小于3级
2015/8/12,深圳,星期三,32,26,多云~大雨,微风,小于3级
2015/8/13,深圳,星期四,32,26,阵雨,微风,小于3级
2015/8/14,深圳,星期五,31,26,雷阵雨~阵雨,微风,小于3级
2015/8/15,深圳,星期六,30,27,雷阵雨,微风,小于3级
2015/8/16,深圳,星期日,31,27,阵雨,微风,小于3级
2015/8/17,深圳,星期一,32,28,多云~晴,微风,小于3级
2015/8/18,深圳,星期二,33,28,多云~晴,微风,小于3级
2015/8/19,深圳,星期三,33,28,多云~晴,微风,小于3级
2015/8/20,深圳,星期四,34,28,多云~晴,微风,小于3级
2015/8/21,深圳,星期五,34,28,阵雨,微风,小于3级
2015/8/22,深圳,星期六,34,28,多云~阵雨,微风,小于3级
2015/8/23,深圳,星期日,34,28,多云~阵雨,微风,小于3级
2015/8/24,深圳,星期一,33,28,多云,微风,小于3级
2015/8/25,深圳,星期二,33,27,多云~阵雨,微风,小于3级
2015/8/26,深圳,星期三,33,26,阵雨,微风,小于3级
2015/8/27,深圳,星期四,32,26,阵雨~大雨,微风,小于3级
2015/8/28,深圳,星期五,30,26,雷阵雨~大雨,微风,小于3级
2015/8/29,深圳,星期六,30,25,阵雨~大雨,微风,小于3级
2015/8/30,深圳,星期日,30,24,中雨~暴风雨,微风,小于3级
2015/8/31,深圳,星期一,30,25,大雨~暴风雨,微风,小于3级
2015/9/1,深圳,星期二,30,25,中雨~阵雨,微风,小于3级
2015/9/2,深圳,星期三,31,26,小雨~阵雨,微风,小于3级
2015/9/3,深圳,星期四,30,26,阵雨~多云,微风,小于3级
2015/9/4,深圳,星期五,31,27,多云,微风,小于3级
2015/9/5,深圳,星期六,33,27,多云~阵雨,微风,小于3级
2015/9/6,深圳,星期日,33,26,多云~雷阵雨,微风,小于3级
2015/9/7,深圳,星期一,30,25,阵雨~雷阵雨,微风,小于3级
2015/9/8,深圳,星期二,31,25,多云,微风,小于3级
2015/9/9,深圳,星期三,31,26,多云,微风,小于3级
2015/9/10,深圳,星期四,31,26,多云,微风,小于3级
2015/9/11,深圳,星期五,32,26,多云~雷阵雨,微风,小于3级
2015/9/12,深圳,星期六,31,24,阵雨,微风,小于3级
2015/9/13,深圳,星期日,30,25,多云,微风,小于3级
2015/9/14,深圳,星期一,31,25,多云~阵雨,微风,小于3级
